author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
ID 347405;realtor;https://krasnogorsk.cian.ru/sale/flat/304688987/;Красногорск;sale;flat;1;14;1;41.1;9300000;;Первомайская ;9;Павшино;
ID 847570;homeowner;https://krasnogorsk.cian.ru/sale/flat/307081438/;Красногорск;sale;flat;17;17;1;43.6;9300000;;бульвар Павшинский;1;Пенягино;
ID 52185911;homeowner;https://krasnogorsk.cian.ru/sale/flat/304848019/;Красногорск;sale;flat;7;12;1;34.9;9300000;;бульвар Серебряный;2;Опалиха;Серебрица
ID 47542773;homeowner;https://krasnogorsk.cian.ru/sale/flat/306438209/;Красногорск;sale;flat;26;28;1;35.6;9250000;; Авангардная;5;Пенягино;ART
ID 89702308;homeowner;https://krasnogorsk.cian.ru/sale/flat/295475714/;Красногорск;sale;flat;5;31;1;26.47;9300000;;;к13;Строгино;Спутник ЖК
ID 112068203;homeowner;https://krasnogorsk.cian.ru/sale/flat/297125951/;Красногорск;sale;flat;6;8;2;67.9;9250000;; Алексеевская;3;Аникеевка;Опалиха Парк
Татьяна Чекмарева;realtor;https://krasnogorsk.cian.ru/sale/flat/296942705/;Красногорск;sale;flat;9;17;1;39.0;9250000;; Народного Ополчения;2Бк1;Митино;Брусчатый поселок
Алексей Антонов;realtor;https://krasnogorsk.cian.ru/sale/flat/308833324/;Красногорск;sale;flat;13;17;1;40.5;9390000;;бульвар Южный;4;Павшино;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306797298/;Красногорск;sale;flat;15;19;1;33.4;9400000;;Парковая ;8;Красногорская;Парковые Аллеи
Самолет Плюс Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308935437/;Красногорск;sale;flat;2;16;1;42.5;9350000;; Спасская;4;Пенягино;
ID 105969708;homeowner;https://krasnogorsk.cian.ru/sale/flat/290817399/;Красногорск;sale;flat;4;5;2;44.1;9400000;; Циолковского;14;Павшино;
ID 16085;realtor;https://krasnogorsk.cian.ru/sale/flat/304381921/;Красногорск;sale;flat;16;17;1;40.0;9500000;;бульвар Подмосковный;6;Пенягино;
ID 271650;realtor;https://krasnogorsk.cian.ru/sale/flat/304856095/;Красногорск;sale;flat;1;8;2;40.2;9500000;;бульвар Серебряный;4;Опалиха;Серебрица
ID 383562;realtor;https://krasnogorsk.cian.ru/sale/flat/306513868/;Красногорск;sale;flat;10;16;2;54.0;9499999;мкр. Чернево-2; Вилора Трифонова;4;;
Александра  Демчук;realtor;https://krasnogorsk.cian.ru/sale/flat/304539793/;Красногорск;sale;flat;4;8;1;33.0;9900000;; Авангардная;3;Пенягино;ART
Елена Карпеева;realtor;https://krasnogorsk.cian.ru/sale/flat/308274582/;Красногорск;sale;flat;23;24;2;48.6;9900000;;бульвар Космонавтов;1;Опалиха;Изумрудные холмы
ID 50256154;homeowner;https://krasnogorsk.cian.ru/sale/flat/308513171/;Красногорск;sale;flat;31;45;1;31.7;9900000;; Авангардная;2;Пенягино;ART
ID 526429;homeowner;https://krasnogorsk.cian.ru/sale/flat/258722319/;Красногорск;sale;flat;4;25;1;48.0;9900000;; Вилора Трифонова;1;Опалиха;
ID 48448;realtor;https://krasnogorsk.cian.ru/sale/flat/307818196/;Красногорск;sale;flat;15;26;2;57.0;9900000;; Игоря Мерлушкина;6;Аникеевка;Изумрудные холмы
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308957609/;Красногорск;sale;flat;3;16;2;52.0;10000000;;Заводская ;29;Красногорская;
ID 77605083;homeowner;https://krasnogorsk.cian.ru/sale/flat/307630771/;Красногорск;sale;flat;4;14;1;50.0;10000000;; Циолковского;17;Красногорская;
ID 100908631;homeowner;https://krasnogorsk.cian.ru/sale/flat/301925377/;Красногорск;sale;flat;41;44;1;37.0;9999000;; Авангардная;2;Пенягино;ART
Елена Лобанова;realtor;https://krasnogorsk.cian.ru/sale/flat/308189721/;Красногорск;sale;flat;15;46;2;43.0;10000000;; Авангардная;4;Пенягино;ART
ID 290952;realtor;https://krasnogorsk.cian.ru/sale/flat/302280283/;Красногорск;sale;flat;8;14;1;49.0;10100000;; Ленина;35;Павшино;
ENEstate;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/304685927/;Красногорск;sale;flat;10;11;2;63.2;10100000;; Геологов;17;Опалиха;Дом на Геологов
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307584454/;Красногорск;sale;flat;10;25;1;33.1;10200000;;бульвар Красногорский;18;Пенягино;Павшинская пойма мкрн. 4
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/296782744/;Красногорск;sale;flat;4;8;1;41.0;10200000;;бульвар Серебряный;4;Опалиха;Серебрица
ID 9530;realtor;https://krasnogorsk.cian.ru/sale/flat/307053000/;Красногорск;sale;flat;10;19;1;33.1;10200000;;бульвар Красногорский;18;Пенягино;Павшинская пойма мкрн. 4
ID 10760280;unknown;https://krasnogorsk.cian.ru/sale/flat/307363139/;Красногорск;sale;flat;13;17;1;42.3;10240000;;бульвар Павшинский;4;Пенягино;
ID 15450501;homeowner;https://krasnogorsk.cian.ru/sale/flat/299263925/;Красногорск;sale;flat;18;19;1;36.9;10200000;;бульвар Красногорский;23к3;Мякинино;Спасский Мост
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307803221/;Красногорск;sale;flat;2;23;1;42.6;10300000;;Павшинская ;2;Павшино;Павшинский
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/305791457/;Красногорск;sale;flat;9;25;1;36.0;10250000;; Молодежная;4;Пенягино;Молодежный (Красногорск)
ID 17340485;unknown;https://krasnogorsk.cian.ru/sale/flat/307086753/;Красногорск;sale;flat;2;8;2;61.3;10300000;; Алексеевская;3;Аникеевка;Опалиха Парк
ID 77687497;homeowner;https://krasnogorsk.cian.ru/sale/flat/302168931/;Красногорск;sale;flat;5;18;2;53.2;10300000;; Вилора Трифонова;8;Опалиха;
ID 101965614;homeowner;https://krasnogorsk.cian.ru/sale/flat/306233657/;Красногорск;sale;flat;11;14;1;43.7;10300000;;бульвар Ильинский;4;Пенягино;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307772674/;Красногорск;sale;flat;7;24;2;55.0;10390000;; Игоря Мерлушкина;10;Аникеевка;Изумрудные холмы
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/304194909/;Красногорск;sale;flat;18;25;1;42.0;10400000;;бульвар Красногорский;8;Пенягино;
ID 409079;realtor;https://krasnogorsk.cian.ru/sale/flat/289297432/;Красногорск;sale;flat;2;25;2;64.5;10400000;; Вилора Трифонова;1;Опалиха;
ПРОСПЕКТ;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/299882883/;Красногорск;sale;flat;11;24;2;55.0;10350000;;;к1;Павшино;Ильинойс ЖК
ID 119416695;homeowner;https://krasnogorsk.cian.ru/sale/flat/304957253/;Красногорск;sale;flat;25;32;1;41.0;10400000;; Липовой Рощи;6к1;Мякинино;Sky Sputnik
Татьяна Алексеевна;realtor;https://krasnogorsk.cian.ru/sale/flat/295696584/;Красногорск;sale;flat;7;15;1;45.0;10390000;;бульвар Павшинский;36;Пенягино;
ID 342897;realtor;https://krasnogorsk.cian.ru/sale/flat/305272952/;Красногорск;sale;flat;7;9;2;54.7;10400000;; Геологов;4к3;Опалиха;
ID 100235176;homeowner;https://krasnogorsk.cian.ru/sale/flat/306349702/;Красногорск;sale;flat;8;25;1;36.21;10400000;;;к6;Павшино;М 5 ЖК
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308704391/;Красногорск;sale;flat;36;44;2;37.1;10500000;; Авангардная;6;Пенягино;ART
БЕСТ недвижимость на Тверской;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/304687087/;Красногорск;sale;flat;7;12;2;51.7;10500000;; Комсомольская;37;Красногорская;
ID 22086;realtor;https://krasnogorsk.cian.ru/sale/flat/306652537/;Красногорск;sale;flat;21;30;1;38.4;10500000;;бульвар Красногорский;23к1;Волоколамская;Спасский Мост
ID 21387;realtor;https://krasnogorsk.cian.ru/sale/flat/307888880/;Красногорск;sale;flat;23;31;1;37.0;10500000;;бульвар Красногорский;23к2;Волоколамская;Спасский Мост
ID 153209;realtor;https://krasnogorsk.cian.ru/sale/flat/297810990/;Красногорск;sale;flat;5;26;2;43.2;10500000;; Молодежная;3;Пенягино;Молодежный (Красногорск)
Елена Карпеева;realtor;https://krasnogorsk.cian.ru/sale/flat/306435144/;Красногорск;sale;flat;18;24;2;55.6;10500000;;бульвар Космонавтов;17;Опалиха;Изумрудные холмы
ID 19263276;unknown;https://krasnogorsk.cian.ru/sale/flat/308294756/;Красногорск;sale;flat;5;24;2;58.0;10500000;; Игоря Мерлушкина;8;Аникеевка;Изумрудные холмы
ID 12457853;realtor;https://krasnogorsk.cian.ru/sale/flat/307484786/;Красногорск;sale;flat;5;10;2;68.7;10480000;;Светлая ;8;Опалиха;
ID 96606266;unknown;https://krasnogorsk.cian.ru/sale/flat/279259095/;Красногорск;sale;flat;4;6;2;54.3;10500000;;аллея Золотая;4;Опалиха;8 кленов
ID 77749987;homeowner;https://krasnogorsk.cian.ru/sale/flat/296359260/;Красногорск;sale;flat;29;32;1;34.1;10500000;; Липовой Рощи;2к1;Строгино;Sky Sputnik
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308936611/;Красногорск;sale;flat;6;10;1;42.0;10700000;; Школьная;1;Павшино;
SUNRISE Estate;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308744856/;Красногорск;sale;flat;22;45;1;46.0;10700000;; Авангардная;10;Пенягино;ART
Александра  Демчук;realtor;https://krasnogorsk.cian.ru/sale/flat/308823052/;Красногорск;sale;flat;18;43;1;40.5;10700000;; Авангардная;2;Пенягино;ART
На Петровке;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308735388/;Красногорск;sale;flat;6;10;1;42.0;10700000;; Школьная;1;Павшино;
ID 99098535;homeowner;https://krasnogorsk.cian.ru/sale/flat/307629430/;Красногорск;sale;flat;6;10;1;42.0;10700000;; Школьная;1;Павшино;
ID 102094054;homeowner;https://krasnogorsk.cian.ru/sale/flat/286584795/;Красногорск;sale;flat;3;9;2;42.5;10700000;;Железнодорожная ;1к3;Павшино;
Юлия Володина;realtor;https://krasnogorsk.cian.ru/sale/flat/307764971/;Красногорск;sale;flat;19;22;2;57.0;10800000;;бульвар Космонавтов;1;Опалиха;Изумрудные холмы
ПАТРИОТ;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/304029381/;Красногорск;sale;flat;3;8;2;46.1;10800000;; Пришвина;14;Опалиха;
Елена Потапова;realtor;https://krasnogorsk.cian.ru/sale/flat/306671266/;Красногорск;sale;flat;14;24;1;40.5;10850000;;бульвар Подмосковный;9;Пенягино;
ID 65966089;homeowner;https://krasnogorsk.cian.ru/sale/flat/303446518/;Красногорск;sale;flat;26;46;1;38.0;10800000;; Авангардная;4;Пенягино;ART
ID 48138766;realtor;https://krasnogorsk.cian.ru/sale/flat/303680778/;Красногорск;sale;flat;3;8;2;45.7;10899999;; Пришвина;3;Опалиха;Опалиха О3
ID 152866;homeowner;https://krasnogorsk.cian.ru/sale/flat/303439900/;Красногорск;sale;flat;7;24;2;52.41;10800000;;;к1;Павшино;Ильинойс ЖК
ID 95483138;homeowner;https://krasnogorsk.cian.ru/sale/flat/306028368/;Красногорск;sale;flat;14;16;1;42.0;10800000;; Спасская;4;Пенягино;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308157390/;Красногорск;sale;flat;5;17;2;53.0;10999000;; Народного Ополчения;2Бк2;Митино;Брусчатый поселок
На Петровке;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/305336575/;Красногорск;sale;flat;30;46;1;42.7;10900000;; Авангардная;8;Пенягино;ART
На Петровке;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/305336573/;Красногорск;sale;flat;30;46;2;42.7;10900000;; Авангардная;8;Пенягино;ART
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/304380930/;Красногорск;sale;flat;24;24;2;58.5;10900000;; Игоря Мерлушкина;6;Аникеевка;Изумрудные холмы
Наталья Свешникова;realtor;https://krasnogorsk.cian.ru/sale/flat/304682578/;Красногорск;sale;flat;20;34;2;49.15;10900000;;;к14;Строгино;Спутник ЖК
MRealty.Moscow;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307343124/;Красногорск;sale;flat;1;8;2;46.0;10900000;; Пришвина;6;Опалиха;Опалиха О3
Светлана Анисимова;realtor;https://krasnogorsk.cian.ru/sale/flat/299481110/;Красногорск;sale;flat;3;17;2;56.3;10900000;;бульвар Южный;4;Павшино;
ID 73792062;homeowner;https://krasnogorsk.cian.ru/sale/flat/304802237/;Красногорск;sale;flat;8;9;2;51.0;10990000;; Ленина;11А;Павшино;
ID 121737162;homeowner;https://krasnogorsk.cian.ru/sale/flat/307313833/;Красногорск;sale;flat;22;25;1;48.0;10900000;; Жуковского;19;Павшино;RED HILLS
ID 12383328;realtor;https://krasnogorsk.cian.ru/sale/flat/305617582/;Красногорск;sale;flat;21;25;2;64.5;10900000;;бульвар Космонавтов;7;Опалиха;Изумрудные холмы
Елена Назиди;realtor;https://krasnogorsk.cian.ru/sale/flat/306785507/;Красногорск;sale;flat;15;24;2;64.1;10990000;;бульвар Космонавтов;1;Опалиха;Изумрудные холмы
ID 54136090;unknown;https://krasnogorsk.cian.ru/sale/flat/302211572/;Красногорск;sale;flat;5;14;1;38.5;10900000;; Имени Зверева;4;Пенягино;
ID 13414405;homeowner;https://krasnogorsk.cian.ru/sale/flat/304645449/;Красногорск;sale;flat;1;3;1;41.0;10900000;;Широкая ;5;Опалиха;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/303331188/;Красногорск;sale;flat;10;44;1;39.8;11000000;; Авангардная;4;Пенягино;ART
ID 233866;realtor;https://krasnogorsk.cian.ru/sale/flat/308097799/;Красногорск;sale;flat;24;25;1;29.0;11000000;; Молодежная;4;Пенягино;Молодежный (Красногорск)
ID 378578;realtor;https://krasnogorsk.cian.ru/sale/flat/308583503/;Красногорск;sale;flat;11;25;1;51.6;11000000;;бульвар Красногорский;5;Пенягино;
Виктория Денисова;realtor;https://krasnogorsk.cian.ru/sale/flat/308768202/;Красногорск;sale;flat;4;25;2;73.0;11000000;; Игоря Мерлушкина;2;Опалиха;Изумрудные холмы
ID 182291;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/301074008/;Красногорск;sale;flat;10;19;1;38.0;11000000;;Парковая ;8;Красногорская;Парковые Аллеи
Любовь Красникова;realtor;https://krasnogorsk.cian.ru/sale/flat/306402910/;Красногорск;sale;flat;7;17;2;64.0;11000000;;Успенская ;16;Опалиха;
ID 15570519;homeowner;https://krasnogorsk.cian.ru/sale/flat/308595835/;Красногорск;sale;flat;17;19;1;47.0;11000000;;Речная ;20к2;Митино;Красногорская Ривьера
ID 64225970;homeowner;https://krasnogorsk.cian.ru/sale/flat/305291838/;Красногорск;sale;flat;4;19;1;47.5;11000000;;Речная ;20к2;Митино;Красногорская Ривьера
ID 87387061;homeowner;https://krasnogorsk.cian.ru/sale/flat/270354867/;Красногорск;sale;flat;2;6;2;51.8;11000000;;аллея Золотая;4;Опалиха;8 кленов
ID 91312264;homeowner;https://krasnogorsk.cian.ru/sale/flat/304738529/;Красногорск;sale;flat;6;20;1;46.0;11000000;;Речная ;20к4;Павшино;Красногорская Ривьера
ID 89953468;homeowner;https://krasnogorsk.cian.ru/sale/flat/305470042/;Красногорск;sale;flat;2;22;1;53.5;11150000;;бульвар Красногорский;21;Пенягино;Павшинская пойма мкр. 2
ID 68874288;homeowner;https://krasnogorsk.cian.ru/sale/flat/270018830/;Красногорск;sale;flat;3;9;2;51.3;11100000;; Дежнева;15;Опалиха;
ID 568097;realtor;https://krasnogorsk.cian.ru/sale/flat/307990749/;Красногорск;sale;flat;42;45;2;43.5;11200000;; Авангардная;10;Пенягино;ART
ID 231947;realtor;https://krasnogorsk.cian.ru/sale/flat/306754681/;Красногорск;sale;flat;5;21;1;41.9;11200000;; Спасская;1к1;Пенягино;Спасский Мост
ID 10196368;unknown;https://krasnogorsk.cian.ru/sale/flat/307083398/;Красногорск;sale;flat;16;17;1;42.3;11200000;;бульвар Красногорский;19;Мякинино;
ID 13257923;unknown;https://krasnogorsk.cian.ru/sale/flat/303346720/;Красногорск;sale;flat;7;17;1;42.0;11250000;; Спасская;1к3;Пенягино;Спасский Мост
ID 7470900;realtor;https://krasnogorsk.cian.ru/sale/flat/293928171/;Красногорск;sale;flat;7;10;2;57.0;11200000;;Заводская ;31;Павшино;
ID 15366305;realtor;https://krasnogorsk.cian.ru/sale/flat/308192371/;Красногорск;sale;flat;8;21;1;50.0;11250000;;бульвар Красногорский;14;Пенягино;Павшинская пойма мкрн. 4
ID 54425283;realtor;https://krasnogorsk.cian.ru/sale/flat/305681110/;Красногорск;sale;flat;5;19;1;36.3;11200000;;бульвар Красногорский;23к3;Мякинино;Спасский Мост
МИЭЛЬ;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/303861543/;Красногорск;sale;flat;13;17;2;51.3;11900000;;бульвар Павшинский;12;Пенягино;
ID 113405620;unknown;https://krasnogorsk.cian.ru/sale/flat/307912160/;Красногорск;sale;flat;6;14;2;46.0;11900000;;Вокзальная ;25;Павшино;
Елена Карпеева;realtor;https://krasnogorsk.cian.ru/sale/flat/308498751/;Красногорск;sale;flat;15;17;2;52.9;11900000;;бульвар Южный;2;Павшино;
ID 50868332;unknown;https://krasnogorsk.cian.ru/sale/flat/306380974/;Красногорск;sale;flat;7;26;2;59.2;11900000;; Игоря Мерлушкина;2;Опалиха;Изумрудные холмы
ID 121833784;homeowner;https://krasnogorsk.cian.ru/sale/flat/307382746/;Красногорск;sale;flat;2;6;2;45.5;11990000;; Пришвина;5;Опалиха;Опалиха О3
ID 35501144;unknown;https://krasnogorsk.cian.ru/sale/flat/304508230/;Красногорск;sale;flat;18;25;2;61.0;11900000;;Ильинское шоссе;14;Павшино;Ильинский парк
Азбука Жилья;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/300823043/;Красногорск;sale;flat;40;45;2;42.4;12000000;; Авангардная;6;Пенягино;ART
ID 20656;realtor;https://krasnogorsk.cian.ru/sale/flat/300948902/;Красногорск;sale;flat;5;33;1;40.3;12000000;; Видная;3;Митино;Митино парк
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308494295/;Красногорск;sale;flat;4;17;1;41.3;12000000;;Дачная ;5;Красногорская;
ID 35501144;unknown;https://krasnogorsk.cian.ru/sale/flat/308713241/;Красногорск;sale;flat;18;25;2;61.0;12000000;;Ильинское шоссе;14;Павшино;Ильинский парк
ID 10696883;homeowner;https://krasnogorsk.cian.ru/sale/flat/308182887/;Красногорск;sale;flat;8;15;2;51.7;12000000;; Ленина;33;Павшино;
ID 78434320;homeowner;https://krasnogorsk.cian.ru/sale/flat/303894959/;Красногорск;sale;flat;25;25;2;69.2;12100000;Красногорск;бульвар Космонавтов;13;;Изумрудные холмы
ID 30383263;homeowner;https://krasnogorsk.cian.ru/sale/flat/269323264/;Красногорск;sale;flat;9;45;2;43.7;12000000;; Авангардная;10;Павшино;ART
ID 107404229;homeowner;https://krasnogorsk.cian.ru/sale/flat/292246813/;Красногорск;sale;flat;19;21;1;41.6;12000000;;бульвар Павшинский;26;Пенягино;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308571006/;Красногорск;sale;flat;18;25;1;40.0;12200000;;бульвар Красногорский;26;Липовая Роща;Павшинская пойма мкрн. 4
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307870262/;Красногорск;sale;flat;18;25;1;40.0;12200000;;бульвар Красногорский;26;Липовая Роща;Павшинская пойма мкрн. 4
ID 93331323;unknown;https://krasnogorsk.cian.ru/sale/flat/308237101/;Красногорск;sale;flat;5;25;1;49.2;12200000;;бульвар Красногорский;24;Мякинино;Павшинская пойма мкрн. 4
ID 51121382;homeowner;https://krasnogorsk.cian.ru/sale/flat/295527090/;Красногорск;sale;flat;18;26;1;40.0;12200000;;бульвар Красногорский;26;Мякинино;Павшинская пойма мкрн. 4
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307949152/;Красногорск;sale;flat;16;25;2;63.7;12250000;;бульвар Космонавтов;13;Опалиха;Изумрудные холмы
МИЭЛЬ;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308239198/;Красногорск;sale;flat;16;22;2;73.5;12300000;;бульвар Павшинский;16;Пенягино; Павшинский бульвар, 16
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306082814/;Красногорск;sale;flat;25;25;2;69.0;12390000;;бульвар Космонавтов;13;Опалиха;Изумрудные холмы
ID 113907132;homeowner;https://krasnogorsk.cian.ru/sale/flat/299212004/;Красногорск;sale;flat;22;25;2;57.1;12300000;;бульвар Космонавтов;7;Опалиха;Изумрудные холмы
ID 114327689;homeowner;https://krasnogorsk.cian.ru/sale/flat/304903136/;Красногорск;sale;flat;12;22;2;59.8;12250000;;бульвар Космонавтов;1;Опалиха;Изумрудные холмы
ID 91660126;homeowner;https://krasnogorsk.cian.ru/sale/flat/297478359/;Красногорск;sale;flat;4;8;2;48.0;12300000;; Пришвина;1к1;Опалиха;Опалиха О3
Юлия Давыдова;realtor;https://krasnogorsk.cian.ru/sale/flat/301448228/;Красногорск;sale;flat;27;28;1;44.1;12350000;;бульвар Красногорский;25;Волоколамская;Спасский Мост
ID 112668761;homeowner;https://krasnogorsk.cian.ru/sale/flat/297812350/;Красногорск;sale;flat;21;23;1;43.67;12300000;; Спасская;1к1;Пенягино;Спасский Мост
ID 362435;realtor;https://krasnogorsk.cian.ru/sale/flat/302318472/;Красногорск;sale;flat;3;26;2;53.0;12450000;; Молодежная;2;Пенягино;Молодежный (Красногорск)
Анна Клюева;realtor;https://krasnogorsk.cian.ru/sale/flat/306464988/;Красногорск;sale;flat;2;17;1;50.4;12400000;;Дачная ;9;Красногорская;
Татьяна Алексеевна;realtor;https://krasnogorsk.cian.ru/sale/flat/300751916/;Красногорск;sale;flat;6;25;1;43.0;12499000;;бульвар Красногорский;24;Мякинино;Павшинская пойма мкрн. 4
ID 119338248;homeowner;https://krasnogorsk.cian.ru/sale/flat/305254724/;Красногорск;sale;flat;14;17;2;52.0;12490000;;бульвар Павшинский;18;Пенягино;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308255893/;Красногорск;sale;flat;3;22;2;53.6;12500000;;Заводская ;18к3;Павшино;мкрн. Южный (Ул. Заводская корп. 31)
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307746041/;Красногорск;sale;flat;3;22;2;53.6;12500000;;Заводская ;18к3;Павшино;мкрн. Южный (Ул. Заводская корп. 31)
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306658231/;Красногорск;sale;flat;7;35;1;38.0;12600000;; Липовой Рощи;2к2;Липовая Роща;Sky Sputnik
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306460917/;Красногорск;sale;flat;6;8;2;51.0;12500000;; Пришвина;4;Опалиха;Опалиха О3
Наталья Зуева;realtor;https://krasnogorsk.cian.ru/sale/flat/305951260/;Красногорск;sale;flat;13;16;1;43.0;12500000;;бульвар Павшинский;5;Пенягино;
ID 282487;realtor;https://krasnogorsk.cian.ru/sale/flat/302891399/;Красногорск;sale;flat;3;12;2;48.0;12500000;;бульвар Павшинский;34;Пенягино;
ID 10687805;homeowner;https://krasnogorsk.cian.ru/sale/flat/308906428/;Красногорск;sale;flat;5;16;2;61.7;12500000;; Спасская;4;Пенягино;
ID 93133366;homeowner;https://krasnogorsk.cian.ru/sale/flat/307316823/;Красногорск;sale;flat;14;17;2;52.6;12640000;; Пушкинская;21;Красногорская;
ID 113414115;homeowner;https://krasnogorsk.cian.ru/sale/flat/298697667/;Красногорск;sale;flat;8;31;1;43.5;12550000;;бульвар Подмосковный;13;Мякинино;
ID 12918260;unknown;https://krasnogorsk.cian.ru/sale/flat/303436427/;Красногорск;sale;flat;2;23;1;52.2;12500000;;бульвар Красногорский;20;Пенягино;Павшинская пойма мкрн. 4
ID 79999460;homeowner;https://krasnogorsk.cian.ru/sale/flat/306390037/;Красногорск;sale;flat;6;17;2;65.3;12500000;;бульвар Павшинский;38;Пенягино;
ID 15441754;unknown;https://krasnogorsk.cian.ru/sale/flat/304146190/;Красногорск;sale;flat;25;25;2;55.3;12500000;;Вокзальная ;17А;Павшино;Красногорские ключи
ID 24328221;homeowner;https://krasnogorsk.cian.ru/sale/flat/305831312/;Красногорск;sale;flat;16;18;1;40.5;12500000;; Видная;3;Митино;Митино парк
ID 118627087;homeowner;https://krasnogorsk.cian.ru/sale/flat/304203613/;Красногорск;sale;flat;14;25;2;60.0;12500000;;бульвар Космонавтов;7;Опалиха;Изумрудные холмы
ID 90439500;unknown;https://krasnogorsk.cian.ru/sale/flat/308646675/;Красногорск;sale;flat;24;25;2;63.0;12700000;;бульвар Красногорский;6;Пенягино;
ID 176795;realtor;https://krasnogorsk.cian.ru/sale/flat/306037413/;Красногорск;sale;flat;18;25;2;58.0;12800000;;бульвар Космонавтов;7;Опалиха;Изумрудные холмы
ID 81721426;homeowner;https://krasnogorsk.cian.ru/sale/flat/294506632/;Красногорск;sale;flat;9;22;2;74.6;12800000;;бульвар Подмосковный;2;Пенягино;
ID 116147365;homeowner;https://krasnogorsk.cian.ru/sale/flat/301602067/;Красногорск;sale;flat;4;31;2;49.02;12999999;;;к13;Строгино;Спутник ЖК
ID 13069559;unknown;https://krasnogorsk.cian.ru/sale/flat/308065561/;Красногорск;sale;flat;18;32;2;60.0;12900000;; Липовой Рощи;4к3;Мякинино;Sky Sputnik
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307314677/;Красногорск;sale;flat;19;22;2;57.4;13000000;;бульвар Южный;6;Павшино;
ID 25383;realtor;https://krasnogorsk.cian.ru/sale/flat/304309136/;Красногорск;sale;flat;9;22;2;57.8;13000000;;бульвар Южный;6;Павшино;
ID 21507;realtor;https://krasnogorsk.cian.ru/sale/flat/306686802/;Красногорск;sale;flat;2;14;2;64.0;13000000;;Первомайская ;9;Павшино;
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308057958/;Красногорск;sale;flat;19;22;2;57.4;13000000;;бульвар Южный;6;Павшино;
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308626675/;Красногорск;sale;flat;15;25;2;70.9;13000000;;бульвар Космонавтов;13;Опалиха;Изумрудные холмы
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306878628/;Красногорск;sale;flat;24;25;2;55.46;13000000;; Молодежная;2;Пенягино;Молодежный (Красногорск)
ID 12518323;homeowner;https://krasnogorsk.cian.ru/sale/flat/308570745/;Красногорск;sale;flat;15;25;2;70.9;13000000;;бульвар Космонавтов;13;Опалиха;Изумрудные холмы
ID 21377856;homeowner;https://krasnogorsk.cian.ru/sale/flat/279561230/;Красногорск;sale;flat;4;14;2;52.0;13790000;; Братьев Горожанкиных;15;Опалиха;
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306356810/;Красногорск;sale;flat;18;25;1;62.0;13800000;;Ильинское шоссе;16;Павшино;Ильинский парк
